Document URL,Company,Standard Metric Name,New standard metric?,Name in the text,Raw value,Scaled value,Scale/unit,Period,Definition,Quote/context,segment_type,is_definition_only,value_context,detection_difficulty,period_start,period_end,duplicate_group
https://www.sec.gov/Archives/edgar/data/1764925/000162828019007428/slacks-1a3.htm,Slack Technologies,cm_net_revenue_retention,,Net Dollar Retention Rate, 138 ,138%,Percent,30-Apr-19,,"<div style=""line-height:120%;padding-bottom:12px;padding-top:0px;text-align:justify;font-size:10pt;""><div style=""padding-left:0px;text-indent:0px;line-height:normal;padding-top:10px;""> <table cellpadding=""0"" cellspacing=""0"" style=""font-family:Times New Roman;font-size:10pt;width:100%;border-collapse:collapse;text-align:left;""><tbody><tr><td colspan=""15""></td></tr><tr><td style=""width:36%;""></td><td style=""width:11%;""></td><td style=""width:1%;""></td><td style=""width:1%;""></td><td style=""width:11%;""></td><td style=""width:1%;""></td><td style=""width:1%;""></td><td style=""width:11%;""></td><td style=""width:1%;""></td><td style=""width:1%;""></td><td style=""width:11%;""></td><td style=""width:1%;""></td><td style=""width:1%;""></td><td style=""width:11%;""></td><td style=""width:1%;""></td></tr><tr><td style=""vertical-align:bottom;padding-left:2px;padding-top:2px;padding-bottom:2px;padding-right:2px;""><div style=""overflow:hidden;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">&nbsp;</font></div></td><td colspan=""8"" style=""vertical-align:bottom;border-bottom:1px solid #000000;padding-left:2px;padding-top:2px;padding-bottom:2px;""><div style=""text-align:center;font-size:8pt;""><font style=""font-family:inherit;font-size:8pt;font-weight:bold;"">As of January 31,</font></div></td><td style=""vertical-align:bottom;padding-left:2px;padding-top:2px;padding-bottom:2px;padding-right:2px;""><div style=""overflow:hidden;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">&nbsp;</font></div></td><td colspan=""5"" style=""vertical-align:bottom;border-bottom:1px solid #000000;padding-left:2px;padding-top:2px;padding-bottom:2px;""><div style=""text-align:center;font-size:8pt;""><font style=""font-family:inherit;font-size:8pt;font-weight:bold;"">As of April 30,</font></div></td></tr><tr><td style=""vertical-align:bottom;padding-left:2px;padding-top:2px;padding-bottom:2px;padding-right:2px;""><div style=""overflow:hidden;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">&nbsp;</font></div></td><td colspan=""2"" style=""vertical-align:bottom;border-bottom:1px solid #000000;padding-left:2px;padding-top:2px;padding-bottom:2px;padding-right:2px;""><div style=""text-align:center;font-size:8pt;""><font style=""font-family:inherit;font-size:8pt;font-weight:bold;"">2017</font></div></td><td style=""vertical-align:bottom;padding-left:2px;padding-top:2px;padding-bottom:2px;padding-right:2px;""><div style=""overflow:hidden;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">&nbsp;</font></div></td><td colspan=""2"" style=""vertical-align:bottom;border-bottom:1px solid #000000;padding-left:2px;padding-top:2px;padding-bottom:2px;padding-right:2px;""><div style=""text-align:center;font-size:8pt;""><font style=""font-family:inherit;font-size:8pt;font-weight:bold;"">2018</font></div></td><td style=""vertical-align:bottom;padding-left:2px;padding-top:2px;padding-bottom:2px;padding-right:2px;""><div style=""overflow:hidden;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">&nbsp;</font></div></td><td colspan=""2"" style=""vertical-align:bottom;border-bottom:1px solid #000000;padding-left:2px;padding-top:2px;padding-bottom:2px;padding-right:2px;border-top:1px solid #000000;""><div style=""text-align:center;font-size:8pt;""><font style=""font-family:inherit;font-size:8pt;font-weight:bold;"">2019</font></div></td><td style=""vertical-align:bottom;padding-left:2px;padding-top:2px;padding-bottom:2px;padding-right:2px;""><div style=""overflow:hidden;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">&nbsp;</font></div></td><td colspan=""2"" style=""vertical-align:bottom;border-bottom:1px solid #000000;padding-left:2px;padding-top:2px;padding-bottom:2px;padding-right:2px;""><div style=""text-align:center;font-size:8pt;""><font style=""font-family:inherit;font-size:8pt;font-weight:bold;"">2018</font></div></td><td style=""vertical-align:bottom;padding-left:2px;padding-top:2px;padding-bottom:2px;padding-right:2px;""><div style=""overflow:hidden;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">&nbsp;</font></div></td><td colspan=""2"" style=""vertical-align:bottom;border-bottom:1px solid #000000;padding-left:2px;padding-top:2px;padding-bottom:2px;padding-right:2px;border-top:1px solid #000000;""><div style=""text-align:center;font-size:8pt;""><font style=""font-family:inherit;font-size:8pt;font-weight:bold;"">2019</font></div></td></tr><tr><td style=""vertical-align:bottom;background-color:#cceeff;padding-left:2px;padding-top:2px;padding-bottom:2px;padding-right:2px;""><div style=""text-align:left;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">Paid Customers</font></div></td><td style=""vertical-align:bottom;background-color:#cceeff;padding-left:2px;padding-top:2px;padding-bottom:2px;""><div style=""text-align:right;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">37,000</font></div></td><td style=""vertical-align:bottom;background-color:#cceeff;""><div style=""text-align:left;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;""><br></font></div></td><td style=""vertical-align:bottom;background-color:#cceeff;padding-left:2px;padding-top:2px;padding-bottom:2px;padding-right:2px;""><div style=""overflow:hidden;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">&nbsp;</font></div></td><td style=""vertical-align:bottom;background-color:#cceeff;padding-left:2px;padding-top:2px;padding-bottom:2px;""><div style=""text-align:right;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">59,000</font></div></td><td style=""vertical-align:bottom;background-color:#cceeff;""><div style=""text-align:left;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;""><br></font></div></td><td style=""vertical-align:bottom;background-color:#cceeff;padding-left:2px;padding-top:2px;padding-bottom:2px;padding-right:2px;""><div style=""overflow:hidden;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">&nbsp;</font></div></td><td style=""vertical-align:bottom;background-color:#cceeff;padding-left:2px;padding-top:2px;padding-bottom:2px;""><div style=""text-align:right;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">88,000</font></div></td><td style=""vertical-align:bottom;background-color:#cceeff;""><div style=""text-align:left;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;""><br></font></div></td><td style=""vertical-align:bottom;background-color:#cceeff;padding-left:2px;padding-top:2px;padding-bottom:2px;padding-right:2px;""><div style=""overflow:hidden;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">&nbsp;</font></div></td><td style=""vertical-align:bottom;background-color:#cceeff;padding-left:2px;padding-top:2px;padding-bottom:2px;border-top:1px solid #000000;""><div style=""text-align:right;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">67,000</font></div></td><td style=""vertical-align:bottom;background-color:#cceeff;border-top:1px solid #000000;""><div style=""text-align:left;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;""><br></font></div></td><td style=""vertical-align:bottom;background-color:#cceeff;padding-left:2px;padding-top:2px;padding-bottom:2px;padding-right:2px;""><div style=""overflow:hidden;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">&nbsp;</font></div></td><td style=""vertical-align:bottom;background-color:#cceeff;padding-left:2px;padding-top:2px;padding-bottom:2px;""><div style=""text-align:right;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">95,000</font></div></td><td style=""vertical-align:bottom;background-color:#cceeff;""><div style=""text-align:left;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;""><br></font></div></td></tr><tr><td style=""vertical-align:bottom;padding-left:2px;padding-top:2px;padding-bottom:2px;padding-right:2px;""><div style=""text-align:left;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">Paid Customers &gt;$100,000</font></div></td><td style=""vertical-align:bottom;padding-left:2px;padding-top:2px;padding-bottom:2px;""><div style=""text-align:right;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">135</font></div></td><td style=""vertical-align:bottom;""><div style=""text-align:left;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;""><br></font></div></td><td style=""vertical-align:bottom;padding-left:2px;padding-top:2px;padding-bottom:2px;padding-right:2px;""><div style=""overflow:hidden;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">&nbsp;</font></div></td><td style=""vertical-align:bottom;padding-left:2px;padding-top:2px;padding-bottom:2px;""><div style=""text-align:right;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">298</font></div></td><td style=""vertical-align:bottom;""><div style=""text-align:left;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;""><br></font></div></td><td style=""vertical-align:bottom;padding-left:2px;padding-top:2px;padding-bottom:2px;padding-right:2px;""><div style=""overflow:hidden;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">&nbsp;</font></div></td><td style=""vertical-align:bottom;padding-left:2px;padding-top:2px;padding-bottom:2px;""><div style=""text-align:right;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">575</font></div></td><td style=""vertical-align:bottom;""><div style=""text-align:left;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;""><br></font></div></td><td style=""vertical-align:bottom;padding-left:2px;padding-top:2px;padding-bottom:2px;padding-right:2px;""><div style=""overflow:hidden;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">&nbsp;</font></div></td><td style=""vertical-align:bottom;padding-left:2px;padding-top:2px;padding-bottom:2px;""><div style=""text-align:right;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">351</font></div></td><td style=""vertical-align:bottom;""><div style=""text-align:left;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;""><br></font></div></td><td style=""vertical-align:bottom;padding-left:2px;padding-top:2px;padding-bottom:2px;padding-right:2px;""><div style=""overflow:hidden;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">&nbsp;</font></div></td><td style=""vertical-align:bottom;padding-left:2px;padding-top:2px;padding-bottom:2px;""><div style=""text-align:right;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">645</font></div></td><td style=""vertical-align:bottom;""><div style=""text-align:left;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;""><br></font></div></td></tr><tr><td style=""vertical-align:bottom;background-color:#cceeff;padding-left:2px;padding-top:2px;padding-bottom:2px;padding-right:2px;""><div style=""text-align:left;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">Net Dollar Retention Rate</font></div></td><td style=""vertical-align:bottom;background-color:#cceeff;padding-left:2px;padding-top:2px;padding-bottom:2px;""><div style=""text-align:right;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">171</font></div></td><td style=""vertical-align:bottom;background-color:#cceeff;padding-right:2px;padding-top:2px;padding-bottom:2px;""><div style=""text-align:left;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">%</font></div></td><td style=""vertical-align:bottom;background-color:#cceeff;padding-left:2px;padding-top:2px;padding-bottom:2px;padding-right:2px;""><div style=""overflow:hidden;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">&nbsp;</font></div></td><td style=""vertical-align:bottom;background-color:#cceeff;padding-left:2px;padding-top:2px;padding-bottom:2px;""><div style=""text-align:right;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">152</font></div></td><td style=""vertical-align:bottom;background-color:#cceeff;padding-right:2px;padding-top:2px;padding-bottom:2px;""><div style=""text-align:left;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">%</font></div></td><td style=""vertical-align:bottom;background-color:#cceeff;padding-left:2px;padding-top:2px;padding-bottom:2px;padding-right:2px;""><div style=""overflow:hidden;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">&nbsp;</font></div></td><td style=""vertical-align:bottom;background-color:#cceeff;padding-left:2px;padding-top:2px;padding-bottom:2px;""><div style=""text-align:right;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">143</font></div></td><td style=""vertical-align:bottom;background-color:#cceeff;padding-right:2px;padding-top:2px;padding-bottom:2px;""><div style=""text-align:left;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">%</font></div></td><td style=""vertical-align:bottom;background-color:#cceeff;padding-left:2px;padding-top:2px;padding-bottom:2px;padding-right:2px;""><div style=""overflow:hidden;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">&nbsp;</font></div></td><td style=""vertical-align:bottom;background-color:#cceeff;padding-left:2px;padding-top:2px;padding-bottom:2px;""><div style=""text-align:right;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">149</font></div></td><td style=""vertical-align:bottom;background-color:#cceeff;padding-right:2px;padding-top:2px;padding-bottom:2px;""><div style=""text-align:left;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">%</font></div></td><td style=""vertical-align:bottom;background-color:#cceeff;padding-left:2px;padding-top:2px;padding-bottom:2px;padding-right:2px;""><div style=""overflow:hidden;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">&nbsp;</font></div></td><td style=""vertical-align:bottom;background-color:#cceeff;padding-left:2px;padding-top:2px;padding-bottom:2px;""><div style=""text-align:right;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">138</font></div></td><td style=""vertical-align:bottom;background-color:#cceeff;padding-right:2px;padding-top:2px;padding-bottom:2px;""><div style=""text-align:left;font-size:10pt;""><font style=""font-family:inherit;font-size:10pt;"">%</font></div></td></tr></tbody></table> </div></div>",,,,,,,G009:dup
https://www.sec.gov/Archives/edgar/data/1764925/000162828019007428/slacks-1a3.htm,Slack Technologies,cm_net_revenue_retention,,Net Dollar Retention Rate,,,,,,"We calculate Net Dollar Retention Rate as of a period end by starting with the MRR from all Paid Customers as of twelve months prior to such period end, or Prior Period MRR. We then calculate the MRR from these same Paid Customers as of the current period end, or Current Period MRR. Current Period MRR includes expansion within Paid Customers and is net of contraction or attrition over the trailing twelve months, but excludes revenue from new Paid Customers in the current period, including those organizations that were only on Free subscription plans in the prior period and converted to paid subscription plans during the current period. We then divide the total Current Period MRR by the total Prior Period MRR to arrive at our Net Dollar Retention Rate. ",,x,,,,,
https://www.sec.gov/Archives/edgar/data/1764925/000162828019007428/slacks-1a3.htm,Slack Technologies,cm_net_revenue_retention,,Net Dollar Retention Rate, 171 ,171%,Percent,31-Jan-17,,"Our Net Dollar Retention Rate has declined

71


from 171% as of January 31, 2017 to 152% as of January 31, 2018 to 143% as of January 31, 2019 to 138% as of April 30, 2019 as our base of revenue has grown the past few years and our penetration within existing, long-term Paid Customers has increased. ",,,,,,,G010:dup
https://www.sec.gov/Archives/edgar/data/1764925/000162828019007428/slacks-1a3.htm,Slack Technologies,cm_net_revenue_retention,,Net Dollar Retention Rate, 152 ,152%,Percent,31-Jan-18,,"Our Net Dollar Retention Rate has declined

71


from 171% as of January 31, 2017 to 152% as of January 31, 2018 to 143% as of January 31, 2019 to 138% as of April 30, 2019 as our base of revenue has grown the past few years and our penetration within existing, long-term Paid Customers has increased. ",,,,,,,G011:dup
https://www.sec.gov/Archives/edgar/data/1764925/000162828019007428/slacks-1a3.htm,Slack Technologies,cm_net_revenue_retention,,Net Dollar Retention Rate, 143 ,143%,Percent,31-Jan-19,,"Our Net Dollar Retention Rate has declined

71


from 171% as of January 31, 2017 to 152% as of January 31, 2018 to 143% as of January 31, 2019 to 138% as of April 30, 2019 as our base of revenue has grown the past few years and our penetration within existing, long-term Paid Customers has increased. ",,,,,,,G012:dup
https://www.sec.gov/Archives/edgar/data/1764925/000162828019007428/slacks-1a3.htm,Slack Technologies,cm_net_revenue_retention,,Net Dollar Retention Rate, 138 ,138%,Percent,30-Apr-19,,"Our Net Dollar Retention Rate has declined

71


from 171% as of January 31, 2017 to 152% as of January 31, 2018 to 143% as of January 31, 2019 to 138% as of April 30, 2019 as our base of revenue has grown the past few years and our penetration within existing, long-term Paid Customers has increased. ",,,,,,,G009:dup
https://www.sec.gov/Archives/edgar/data/1764925/000162828019007428/slacks-1a3.htm,Slack Technologies,cm_daily_active_users,,daily active users,,,,,users who either created or consumed content in a given 24-hour period on either a free or paid subscription plan,"During the three months ended January 31, 2019, our daily active users, which we define as users who either created or consumed content in a given 24-hour period on either a free or paid subscription plan, exceeded 10 million. ",,x,,,,,G001:dup
https://www.sec.gov/Archives/edgar/data/1764925/000162828019007428/slacks-1a3.htm,Slack Technologies,cm_daily_active_users,,daily active users, 10 ," 10,000,000 ",million,31-Jan-19,,"During the three months ended January 31, 2019, our daily active users, which we define as users who either created or consumed content in a given 24-hour period on either a free or paid subscription plan, exceeded 10 million. ",,,,,,,G003:dup
https://www.sec.gov/Archives/edgar/data/1764925/000162828019007428/slacks-1a3.htm,Slack Technologies,cm_customers_period_end,,oragnizations with three or more users," 600,000 "," 600,000 ",customers,31-Jan-19,,"As of January 31, 2019, Slack had more than 600,000 organizations with three or more users, comprised of more than 88,000 Paid Customers and more than 500,000 organizations on our Free subscription plan.",,,,,,,
https://www.sec.gov/Archives/edgar/data/1764925/000162828019007428/slacks-1a3.htm,Slack Technologies,cm_customers_period_end,,Paid Customers," 88,000 "," 88,000 ",customers,31-Jan-19,,"As of January 31, 2019, Slack had more than 600,000 organizations with three or more users, comprised of more than 88,000 Paid Customers and more than 500,000 organizations on our Free subscription plan.",,,,,,,G005:dup
https://www.sec.gov/Archives/edgar/data/1764925/000162828019007428/slacks-1a3.htm,Slack Technologies,cm_customers_period_end,,organizations on our Free subscription plan," 500,000 "," 500,000 ",customers,31-Jan-19,,"As of January 31, 2019, Slack had more than 600,000 organizations with three or more users, comprised of more than 88,000 Paid Customers and more than 500,000 organizations on our Free subscription plan.",,,,,,,G004:dup
https://www.sec.gov/Archives/edgar/data/1764925/000162828019007428/slacks-1a3.htm,Slack Technologies,cm_customers_period_end,,Paid Customers," 95,000 "," 95,000 ",customers,30-Apr-19,,"As of April 30, 2019, Slack had more than 95,000 Paid Customers.",,,,,,,G006:dup
https://www.sec.gov/Archives/edgar/data/1764925/000162828019007428/slacks-1a3.htm,Slack Technologies,cm_large_customers_period_end,,"Paid Customers > $100,000", 164 , 164 ,customers,4/30/17,,Historical Paid Customers table from S-1 filing,,,,,,,
https://www.sec.gov/Archives/edgar/data/1764925/000162828019007428/slacks-1a3.htm,Slack Technologies,cm_large_customers_period_end,,"Paid Customers > $100,000", 209 , 209 ,customers,7/31/17,,Historical Paid Customers table from S-1 filing,,,,,,,
https://www.sec.gov/Archives/edgar/data/1764925/000162828019007428/slacks-1a3.htm,Slack Technologies,cm_large_customers_period_end,,"Paid Customers > $100,000", 254 , 254 ,customers,10/31/17,,Historical Paid Customers table from S-1 filing,,,,,,,
https://www.sec.gov/Archives/edgar/data/1764925/000162828019007428/slacks-1a3.htm,Slack Technologies,cm_large_customers_period_end,,"Paid Customers > $100,000", 412 , 412 ,customers,7/31/18,,Historical Paid Customers table from S-1 filing,,,,,,,
https://www.sec.gov/Archives/edgar/data/1764925/000162828019007428/slacks-1a3.htm,Slack Technologies,cm_large_customers_period_end,,"Paid Customers > $100,000", 491 , 491 ,customers,10/31/18,,Historical Paid Customers table from S-1 filing,,,,,,,
https://www.sec.gov/Archives/edgar/data/1764925/000162828019007428/slacks-1a3.htm,Slack Technologies,cm_revenue_concentration,,10% of revenue, 10 ,10%,percent,,,"No single Paid Customer represented more than 10% of our revenue during fiscal years 2017, 2018 or 2019",,,,,,,
https://www.sec.gov/Archives/edgar/data/1764925/000162828019007428/slacks-1a3.htm,Slack Technologies,cm_customers_period_end,,Paid Customers (period end)," 42,000 "," 42,000 ",customers,30-Apr-17,,"Quarterly summary table: Three Months Ended April 30, 2017 through April 30, 2019. Paid Customers (period end), Paid Customers >$100,000 (period end), Net Dollar Retention Rate.",table,,quarterly_table,easy,,30-Apr-17,
https://www.sec.gov/Archives/edgar/data/1764925/000162828019007428/slacks-1a3.htm,Slack Technologies,cm_customers_period_end,,Paid Customers (period end)," 47,000 "," 47,000 ",customers,31-Jul-17,,"Quarterly summary table: Three Months Ended April 30, 2017 through April 30, 2019. Paid Customers (period end), Paid Customers >$100,000 (period end), Net Dollar Retention Rate.",table,,quarterly_table,easy,,31-Jul-17,
https://www.sec.gov/Archives/edgar/data/1764925/000162828019007428/slacks-1a3.htm,Slack Technologies,cm_customers_period_end,,Paid Customers (period end)," 52,000 "," 52,000 ",customers,31-Oct-17,,"Quarterly summary table: Three Months Ended April 30, 2017 through April 30, 2019. Paid Customers (period end), Paid Customers >$100,000 (period end), Net Dollar Retention Rate.",table,,quarterly_table,easy,,31-Oct-17,
https://www.sec.gov/Archives/edgar/data/1764925/000162828019007428/slacks-1a3.htm,Slack Technologies,cm_customers_period_end,,Paid Customers (period end)," 73,000 "," 73,000 ",customers,31-Jul-18,,"Quarterly summary table: Three Months Ended April 30, 2017 through April 30, 2019. Paid Customers (period end), Paid Customers >$100,000 (period end), Net Dollar Retention Rate.",table,,quarterly_table,easy,,31-Jul-18,
https://www.sec.gov/Archives/edgar/data/1764925/000162828019007428/slacks-1a3.htm,Slack Technologies,cm_customers_period_end,,Paid Customers (period end)," 81,000 "," 81,000 ",customers,31-Oct-18,,"Quarterly summary table: Three Months Ended April 30, 2017 through April 30, 2019. Paid Customers (period end), Paid Customers >$100,000 (period end), Net Dollar Retention Rate.",table,,quarterly_table,easy,,31-Oct-18,
https://www.sec.gov/Archives/edgar/data/1764925/000162828019007428/slacks-1a3.htm,Slack Technologies,cm_net_revenue_retention,,Net Dollar Retention Rate, 156 ,,%,30-Apr-17,,"Quarterly summary table: Three Months Ended April 30, 2017 through April 30, 2019. Paid Customers (period end), Paid Customers >$100,000 (period end), Net Dollar Retention Rate.",table,,quarterly_table,easy,,30-Apr-17,
https://www.sec.gov/Archives/edgar/data/1764925/000162828019007428/slacks-1a3.htm,Slack Technologies,cm_net_revenue_retention,,Net Dollar Retention Rate, 153 ,,%,31-Jul-17,,"Quarterly summary table: Three Months Ended April 30, 2017 through April 30, 2019. Paid Customers (period end), Paid Customers >$100,000 (period end), Net Dollar Retention Rate.",table,,quarterly_table,easy,,31-Jul-17,
https://www.sec.gov/Archives/edgar/data/1764925/000162828019007428/slacks-1a3.htm,Slack Technologies,cm_net_revenue_retention,,Net Dollar Retention Rate, 151 ,,%,31-Oct-17,,"Quarterly summary table: Three Months Ended April 30, 2017 through April 30, 2019. Paid Customers (period end), Paid Customers >$100,000 (period end), Net Dollar Retention Rate.",table,,quarterly_table,easy,,31-Oct-17,
https://www.sec.gov/Archives/edgar/data/1764925/000162828019007428/slacks-1a3.htm,Slack Technologies,cm_net_revenue_retention,,Net Dollar Retention Rate, 146 ,,%,31-Jul-18,,"Quarterly summary table: Three Months Ended April 30, 2017 through April 30, 2019. Paid Customers (period end), Paid Customers >$100,000 (period end), Net Dollar Retention Rate.",table,,quarterly_table,easy,,31-Jul-18,
https://www.sec.gov/Archives/edgar/data/1764925/000162828019007428/slacks-1a3.htm,Slack Technologies,cm_net_revenue_retention,,Net Dollar Retention Rate, 144 ,,%,31-Oct-18,,"Quarterly summary table: Three Months Ended April 30, 2017 through April 30, 2019. Paid Customers (period end), Paid Customers >$100,000 (period end), Net Dollar Retention Rate.",table,,quarterly_table,easy,,31-Oct-18,
https://www.sec.gov/Archives/edgar/data/0001764925/000162828019007058/slacks-1a2.htm,"Slack Technologies, Inc.",cm_net_revenue_retention,,,143%,143,%,2019-01-31,,<mark>143%</mark>,table,,,,2019-01-31,2019-01-31,
https://www.sec.gov/Archives/edgar/data/0001764925/000162828019007058/slacks-1a2.htm,"Slack Technologies, Inc.",cm_net_revenue_retention,,,146%,146,%,2018-07-31,,<mark>146%</mark>,table,,,,2018-07-31,2018-07-31,
https://www.sec.gov/Archives/edgar/data/0001764925/000162828019007058/slacks-1a2.htm,"Slack Technologies, Inc.",cm_net_revenue_retention,,,153%,153,%,2017-07-31,,<mark>153%</mark>,table,,,,2017-07-31,2017-07-31,
https://www.sec.gov/Archives/edgar/data/0001764925/000162828019007058/slacks-1a2.htm,"Slack Technologies, Inc.",cm_net_revenue_retention,,,149%,149,%,2018-04-30,,<mark>149%</mark>,table,,,,2018-04-30,2018-04-30,
https://www.sec.gov/Archives/edgar/data/0001764925/000162828019007058/slacks-1a2.htm,"Slack Technologies, Inc.",cm_net_revenue_retention,,,156%,156,%,2017-04-30,,<mark>156%</mark>,table,,,,2017-04-30,2017-04-30,
https://www.sec.gov/Archives/edgar/data/0001764925/000162828019007058/slacks-1a2.htm,"Slack Technologies, Inc.",cm_net_revenue_retention,,,144%,144,%,2018-10-31,,<mark>144%</mark>,table,,,,2018-10-31,2018-10-31,
https://www.sec.gov/Archives/edgar/data/0001764925/000162828019007058/slacks-1a2.htm,"Slack Technologies, Inc.",cm_customers_period_end,,,"73,000",73000,count,2018-07-31,,"<mark>73,000</mark>",table,,,,2018-07-31,2018-07-31,
https://www.sec.gov/Archives/edgar/data/0001764925/000162828019007058/slacks-1a2.htm,"Slack Technologies, Inc.",cm_customers_period_end,,,"81,000",81000,count,2018-10-31,,"<mark>81,000</mark>",table,,,,2018-10-31,2018-10-31,
https://www.sec.gov/Archives/edgar/data/0001764925/000162828019007058/slacks-1a2.htm,"Slack Technologies, Inc.",cm_customers_period_end,,,"42,000",42000,count,2017-04-30,,"<mark>42,000</mark>",table,,,,2017-04-30,2017-04-30,
https://www.sec.gov/Archives/edgar/data/0001764925/000162828019007058/slacks-1a2.htm,"Slack Technologies, Inc.",cm_customers_period_end,,,"47,000",47000,count,2017-07-31,,"<mark>47,000</mark>",table,,,,2017-07-31,2017-07-31,
https://www.sec.gov/Archives/edgar/data/0001764925/000162828019007058/slacks-1a2.htm,"Slack Technologies, Inc.",cm_customers_period_end,,,"52,000",52000,count,2017-10-31,,"<mark>52,000</mark>",table,,,,2017-10-31,2017-10-31,
https://www.sec.gov/Archives/edgar/data/0001764925/000162828019007058/slacks-1a2.htm,"Slack Technologies, Inc.",cm_customers_period_end,,,"67,000",67000,count,2018-04-30,,"<mark>67,000</mark>",table,,,,2018-04-30,2018-04-30,
https://www.sec.gov/Archives/edgar/data/0001764925/000162828019007058/slacks-1a2.htm,"Slack Technologies, Inc.",cm_large_customers_period_end,,,412,412,other,2018-07-31,,<mark>412</mark>,table,,,,2018-07-31,2018-07-31,
https://www.sec.gov/Archives/edgar/data/0001764925/000162828019007058/slacks-1a2.htm,"Slack Technologies, Inc.",cm_large_customers_period_end,,,254,254,other,2017-10-31,,<mark>254</mark>,table,,,,2017-10-31,2017-10-31,
https://www.sec.gov/Archives/edgar/data/0001764925/000162828019007058/slacks-1a2.htm,"Slack Technologies, Inc.",cm_large_customers_period_end,,,351,351,other,2018-04-30,,<mark>351</mark>,table,,,,2018-04-30,2018-04-30,
https://www.sec.gov/Archives/edgar/data/0001764925/000162828019007058/slacks-1a2.htm,"Slack Technologies, Inc.",cm_large_customers_period_end,,,209,209,other,2017-07-31,,<mark>209</mark>,table,,,,2017-07-31,2017-07-31,
https://www.sec.gov/Archives/edgar/data/0001764925/000162828019007058/slacks-1a2.htm,"Slack Technologies, Inc.",cm_large_customers_period_end,,,491,491,other,2018-10-31,,<mark>491</mark>,table,,,,2018-10-31,2018-10-31,
https://www.sec.gov/Archives/edgar/data/0001764925/000162828019007058/slacks-1a2.htm,"Slack Technologies, Inc.",cm_large_customers_period_end,,,164,164,other,2017-04-30,,<mark>164</mark>,table,,,,2017-04-30,2017-04-30,
https://www.sec.gov/Archives/edgar/data/0001764925/000162828019007058/slacks-1a2.htm,"Slack Technologies, Inc.",cm_net_revenue_retention,,,138%,138,%,2019-02-01 to 2019-04-30,,<mark>138%</mark>,table,,,,2019-02-01,2019-04-30,
